channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,moderationStatus,videojuego
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"Quería preguntar. El modo de dificultad mas bajo como es? Veréis es para una persona con problemas de salud, que no puede jugar una dificultad estandar. Sería una gran ilusión que pudiera balancearse con Spiderman","Quería preguntar. El modo de dificultad mas bajo como es? Veréis es para una persona con problemas de salud, que no puede jugar una dificultad estandar. Sería una gran ilusión que pudiera balancearse con Spiderman",@Sergiod_,https://yt3.ggpht.com/ytc/AIf8zZTZg8_ysj2HyKwofaIb3QSgmoG0lEQG3Q04kj3dX8SViWw2Tkx0iG7zzAWfw8gi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCivAVvGZ7e2jXrwI9YNdP7Q,{'value': 'UCivAVvGZ7e2jXrwI9YNdP7Q'},True,none,1,2023-11-03T15:20:48Z,2023-11-03T15:20:48Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Porque solo muy poca gente nombra algo muy importante a destacar y que no se nombra:<br><br>TIENE LENGUAJE INCLUSIVO<br><br>Me encantó el 1° y el de Miles pero este no lo compro ni de coña.,"Porque solo muy poca gente nombra algo muy importante a destacar y que no se nombra:

TIENE LENGUAJE INCLUSIVO

Me encantó el 1° y el de Miles pero este no lo compro ni de coña.",@miguellorenzo6434,https://yt3.ggpht.com/ytc/AIf8zZSqA6nPKNaqqUQcoAWAQ-55wJ4CBGnp4tMpEA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQ-44Udtcks7e5DvovynhTA,{'value': 'UCQ-44Udtcks7e5DvovynhTA'},True,none,1,2023-11-01T13:42:51Z,2023-11-01T13:42:51Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Ya no hacen los 30 detalles alucinantes?,Ya no hacen los 30 detalles alucinantes?,@AlejandroLopez-vy9rz,https://yt3.ggpht.com/ytc/AIf8zZRYm6R1oKiaMb5FghADos9Z4FnDJD1nWV7cOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq5bi2qj09uNQ2sIpIV2DPw,{'value': 'UCq5bi2qj09uNQ2sIpIV2DPw'},True,none,0,2023-10-30T22:42:15Z,2023-10-30T22:42:15Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Este videos le doy 5 OSTIAS Y UN CARDENAL😂😂😂😂😂😂🎉🎉🎉,Este videos le doy 5 OSTIAS Y UN CARDENAL😂😂😂😂😂😂🎉🎉🎉,@999marcus1,https://yt3.ggpht.com/ytc/AIf8zZSnNX6e9MHqUejW7MSPDt1RNbUHPfA_pbJtoI8G7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMBd77FmBM1D5n5tqaNHEDQ,{'value': 'UCMBd77FmBM1D5n5tqaNHEDQ'},True,none,0,2023-10-29T18:27:18Z,2023-10-29T18:27:18Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"No se porque a muchos les molesta que Miles haya sido el MVP del juego, esta siguiendo los pasos de su mentor y tiene mas potencial que el.","No se porque a muchos les molesta que Miles haya sido el MVP del juego, esta siguiendo los pasos de su mentor y tiene mas potencial que el.",@andresalvaro781,https://yt3.ggpht.com/ytc/AIf8zZSqHmFDyxoaWnCFnchwuvxiYlbEgko3JU2psQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIv7nh0Q4i1SU-TIjnsxfdQ,{'value': 'UCIv7nh0Q4i1SU-TIjnsxfdQ'},True,none,0,2023-10-28T00:32:37Z,2023-10-28T00:32:37Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,NO mas misiones con mary jane 😂.  Gracias,NO mas misiones con mary jane 😂.  Gracias,@Gerry484,https://yt3.ggpht.com/ytc/AIf8zZQMkWkgcBWFE9DrsealnxNKFteroE7cS40Rr_-5sso=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCS_0pqSy7YU3_iZdaZVA95w,{'value': 'UCS_0pqSy7YU3_iZdaZVA95w'},True,none,1,2023-10-26T19:23:05Z,2023-10-26T19:23:05Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Ojalá Spider-Man 3 no tenga basura woke 💙,Ojalá Spider-Man 3 no tenga basura woke 💙,@Skainan007,https://yt3.ggpht.com/_ucZYeyfWgJxl8xpqtCCP6GjsSV1y-UIhQVA7yunURkzlFQKrXZ4CzHcSpPZGOOI1s-gefS7exo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCO2hAXsYvPwGTT_I_oILY0g,{'value': 'UCO2hAXsYvPwGTT_I_oILY0g'},True,none,0,2023-10-26T09:14:01Z,2023-10-26T09:14:01Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"<a href=""https://www.youtube.com/watch?v=_ZF2rd1T5Bk&amp;t=9m54s"">9:54</a> Parece que a los medios les indicaron que mencionaras que este juego era &quot;El mejor juego de superheroes&quot; es demasiada coincidencia que muchos medios mencionen esta frase en sus reseñas","9:54 Parece que a los medios les indicaron que mencionaras que este juego era ""El mejor juego de superheroes"" es demasiada coincidencia que muchos medios mencionen esta frase en sus reseñas",@antoniosomera,https://yt3.ggpht.com/ytc/AIf8zZQXi1Rzikq6WmdqNHuzWY7H5x47jSq8ROFBJWAo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcMXg0fE8yHq7Idq5nEbUdw,{'value': 'UCcMXg0fE8yHq7Idq5nEbUdw'},True,none,0,2023-10-24T22:53:30Z,2023-10-24T22:53:30Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Este juego es una verdadera carta de amor. Para los fans de los superhéroes.,Este juego es una verdadera carta de amor. Para los fans de los superhéroes.,@ElpadredetodoOdin,https://yt3.ggpht.com/fvbJoFDVzOVDC7WMmrEcr7OslRkS6gA0AbCQE_ckuGWIDDZjxczmyICAhBdaqyID-BpCDB3v=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVDfIb9uYKty3UNcgmHQKHg,{'value': 'UCVDfIb9uYKty3UNcgmHQKHg'},True,none,1,2023-10-24T11:44:15Z,2023-10-24T11:44:15Z,,,The Lord of the Rings: Gollum
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Reslizar combos magicos con un botón 🤣,Reslizar combos magicos con un botón 🤣,@Vagolandia,https://yt3.ggpht.com/ytc/AIf8zZRSwePdfzkm8HgGdvqRkPK_-b-X8wqIzSZmV_kcFQg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkrg7LPZkmFve71wmGDrz0g,{'value': 'UCkrg7LPZkmFve71wmGDrz0g'},True,none,0,2023-10-24T11:23:16Z,2023-10-24T11:23:16Z,,,The Lord of the Rings: Gollum
