channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,videojuego
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"Quería preguntar. El modo de dificultad mas bajo como es? Veréis es para una persona con problemas de salud, que no puede jugar una dificultad estandar. Sería una gran ilusión que pudiera balancearse con Spiderman","Quería preguntar. El modo de dificultad mas bajo como es? Veréis es para una persona con problemas de salud, que no puede jugar una dificultad estandar. Sería una gran ilusión que pudiera balancearse con Spiderman",@Sergiod_,https://yt3.ggpht.com/ytc/AIf8zZTZg8_ysj2HyKwofaIb3QSgmoG0lEQG3Q04kj3dX8SViWw2Tkx0iG7zzAWfw8gi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCivAVvGZ7e2jXrwI9YNdP7Q,{'value': 'UCivAVvGZ7e2jXrwI9YNdP7Q'},True,none,1,2023-11-03T15:20:48Z,2023-11-03T15:20:48Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Porque solo muy poca gente nombra algo muy importante a destacar y que no se nombra:<br><br>TIENE LENGUAJE INCLUSIVO<br><br>Me encantó el 1° y el de Miles pero este no lo compro ni de coña.,"Porque solo muy poca gente nombra algo muy importante a destacar y que no se nombra:

TIENE LENGUAJE INCLUSIVO

Me encantó el 1° y el de Miles pero este no lo compro ni de coña.",@miguellorenzo6434,https://yt3.ggpht.com/ytc/AIf8zZSqA6nPKNaqqUQcoAWAQ-55wJ4CBGnp4tMpEA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQ-44Udtcks7e5DvovynhTA,{'value': 'UCQ-44Udtcks7e5DvovynhTA'},True,none,1,2023-11-01T13:42:51Z,2023-11-01T13:42:51Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Ya no hacen los 30 detalles alucinantes?,Ya no hacen los 30 detalles alucinantes?,@AlejandroLopez-vy9rz,https://yt3.ggpht.com/ytc/AIf8zZRYm6R1oKiaMb5FghADos9Z4FnDJD1nWV7cOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq5bi2qj09uNQ2sIpIV2DPw,{'value': 'UCq5bi2qj09uNQ2sIpIV2DPw'},True,none,0,2023-10-30T22:42:15Z,2023-10-30T22:42:15Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Este videos le doy 5 OSTIAS Y UN CARDENAL😂😂😂😂😂😂🎉🎉🎉,Este videos le doy 5 OSTIAS Y UN CARDENAL😂😂😂😂😂😂🎉🎉🎉,@999marcus1,https://yt3.ggpht.com/ytc/AIf8zZSnNX6e9MHqUejW7MSPDt1RNbUHPfA_pbJtoI8G7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMBd77FmBM1D5n5tqaNHEDQ,{'value': 'UCMBd77FmBM1D5n5tqaNHEDQ'},True,none,0,2023-10-29T18:27:18Z,2023-10-29T18:27:18Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"No se porque a muchos les molesta que Miles haya sido el MVP del juego, esta siguiendo los pasos de su mentor y tiene mas potencial que el.","No se porque a muchos les molesta que Miles haya sido el MVP del juego, esta siguiendo los pasos de su mentor y tiene mas potencial que el.",@andresalvaro781,https://yt3.ggpht.com/ytc/AIf8zZSqHmFDyxoaWnCFnchwuvxiYlbEgko3JU2psQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIv7nh0Q4i1SU-TIjnsxfdQ,{'value': 'UCIv7nh0Q4i1SU-TIjnsxfdQ'},True,none,0,2023-10-28T00:32:37Z,2023-10-28T00:32:37Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,NO mas misiones con mary jane 😂.  Gracias,NO mas misiones con mary jane 😂.  Gracias,@Gerry484,https://yt3.ggpht.com/ytc/AIf8zZQMkWkgcBWFE9DrsealnxNKFteroE7cS40Rr_-5sso=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCS_0pqSy7YU3_iZdaZVA95w,{'value': 'UCS_0pqSy7YU3_iZdaZVA95w'},True,none,1,2023-10-26T19:23:05Z,2023-10-26T19:23:05Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Ojalá Spider-Man 3 no tenga basura woke 💙,Ojalá Spider-Man 3 no tenga basura woke 💙,@Skainan007,https://yt3.ggpht.com/_ucZYeyfWgJxl8xpqtCCP6GjsSV1y-UIhQVA7yunURkzlFQKrXZ4CzHcSpPZGOOI1s-gefS7exo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCO2hAXsYvPwGTT_I_oILY0g,{'value': 'UCO2hAXsYvPwGTT_I_oILY0g'},True,none,0,2023-10-26T09:14:01Z,2023-10-26T09:14:01Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"<a href=""https://www.youtube.com/watch?v=_ZF2rd1T5Bk&amp;t=9m54s"">9:54</a> Parece que a los medios les indicaron que mencionaras que este juego era &quot;El mejor juego de superheroes&quot; es demasiada coincidencia que muchos medios mencionen esta frase en sus reseñas","9:54 Parece que a los medios les indicaron que mencionaras que este juego era ""El mejor juego de superheroes"" es demasiada coincidencia que muchos medios mencionen esta frase en sus reseñas",@antoniosomera,https://yt3.ggpht.com/ytc/AIf8zZQXi1Rzikq6WmdqNHuzWY7H5x47jSq8ROFBJWAo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcMXg0fE8yHq7Idq5nEbUdw,{'value': 'UCcMXg0fE8yHq7Idq5nEbUdw'},True,none,0,2023-10-24T22:53:30Z,2023-10-24T22:53:30Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Este juego es una verdadera carta de amor. Para los fans de los superhéroes.,Este juego es una verdadera carta de amor. Para los fans de los superhéroes.,@ElpadredetodoOdin,https://yt3.ggpht.com/fvbJoFDVzOVDC7WMmrEcr7OslRkS6gA0AbCQE_ckuGWIDDZjxczmyICAhBdaqyID-BpCDB3v=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVDfIb9uYKty3UNcgmHQKHg,{'value': 'UCVDfIb9uYKty3UNcgmHQKHg'},True,none,1,2023-10-24T11:44:15Z,2023-10-24T11:44:15Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Reslizar combos magicos con un botón 🤣,Reslizar combos magicos con un botón 🤣,@Vagolandia,https://yt3.ggpht.com/ytc/AIf8zZRSwePdfzkm8HgGdvqRkPK_-b-X8wqIzSZmV_kcFQg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkrg7LPZkmFve71wmGDrz0g,{'value': 'UCkrg7LPZkmFve71wmGDrz0g'},True,none,0,2023-10-24T11:23:16Z,2023-10-24T11:23:16Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,O la la,O la la,@gameclipsss3310,https://yt3.ggpht.com/ytc/AIf8zZSwnWV3ijKznZzaKWbgVNFdLMsQOHAXBu840npj_aBZr5HMHuGZcNMDv8zLOerh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSrq0O3iDaOx_cdcWbRq4Tw,{'value': 'UCSrq0O3iDaOx_cdcWbRq4Tw'},True,none,0,2023-10-24T04:38:47Z,2023-10-24T04:38:47Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Pobre spiderman sony esta arruinando al personaje,Pobre spiderman sony esta arruinando al personaje,@eduardorodriguez-te7tq,https://yt3.ggpht.com/ytc/AIf8zZQI6CKQjAIr1DxCSwUFa_67uQQLSYlJDwDti3bglw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgYntBRCGUEVEWFw9k-k5Ag,{'value': 'UCgYntBRCGUEVEWFw9k-k5Ag'},True,none,1,2023-10-24T02:58:57Z,2023-10-24T02:59:20Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Grandes blanqueando los juegos de mierda x dinero,Grandes blanqueando los juegos de mierda x dinero,@jaimecuesta9211,https://yt3.ggpht.com/ytc/AIf8zZS0m8Wloiz4-MCWReToVcSHGWw7S0BUOpxEs0FZ6A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmE_P3bVMX9rd5bnhPkuRkw,{'value': 'UCmE_P3bVMX9rd5bnhPkuRkw'},True,none,2,2023-10-23T23:56:59Z,2023-10-23T23:56:59Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Me encante el juegue,Me encante el juegue,@gameplays4533,https://yt3.ggpht.com/ytc/AIf8zZRN4lhP_9-Ir-yANPbfB0m9Fu-tXGRg0rBmMuDc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKOwCl8hcmiBfUIrak9r54A,{'value': 'UCKOwCl8hcmiBfUIrak9r54A'},True,none,0,2023-10-23T20:28:50Z,2023-10-23T20:28:50Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"Después de ver el ultimo video de SQUADRON 42, me da la sensación que Spiderman 2 tiene unos gráficos cutres y obsoletos.<br>¿Y a esto le llaman nueva generación?.....jejeje","Después de ver el ultimo video de SQUADRON 42, me da la sensación que Spiderman 2 tiene unos gráficos cutres y obsoletos.
¿Y a esto le llaman nueva generación?.....jejeje",@gemmas3659,https://yt3.ggpht.com/ytc/AIf8zZTPRTfjc_RmO_n4dMAlHIHh-QeXNP5xPo04dpjO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRpTqMMTGWNR_5CKO5m97eg,{'value': 'UCRpTqMMTGWNR_5CKO5m97eg'},True,none,2,2023-10-23T14:09:03Z,2023-10-23T14:09:03Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Señore es un juegazo si el primero te gustó este te va mmar,Señore es un juegazo si el primero te gustó este te va mmar,@arturomartinezarriaga1764,https://yt3.ggpht.com/ytc/AIf8zZRaw86GwaHyZvNVrHhmyV1ylyK9lSfIBk2f=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwSP_gxiHY_uwNMK_JixRXQ,{'value': 'UCwSP_gxiHY_uwNMK_JixRXQ'},True,none,0,2023-10-23T04:26:42Z,2023-10-23T04:26:42Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"<a href=""https://www.youtube.com/watch?v=_ZF2rd1T5Bk&amp;t=6m39s"">6:39</a> ¿no podías haber grabado un gameplay donde no sólo spamearas un solo ataque? O ¿acaso así es el combate?",6:39 ¿no podías haber grabado un gameplay donde no sólo spamearas un solo ataque? O ¿acaso así es el combate?,@marie_bz9,https://yt3.ggpht.com/dwi_mnzcH4jZLb5k8bkDoq5JVeViJ-8rENVE6xNtYHsz6ZmDXjMthlMUN2kHxf4H5NoBQ7I-wzo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8LzQL_NHwVP1gbLpbFyHmQ,{'value': 'UC8LzQL_NHwVP1gbLpbFyHmQ'},True,none,0,2023-10-23T03:13:47Z,2023-10-23T03:13:47Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"Tiene lenguaje inclusivo en español? Genial, entonces no pienso comprarlo por bueno que digan que es.","Tiene lenguaje inclusivo en español? Genial, entonces no pienso comprarlo por bueno que digan que es.",@javiergm6165,https://yt3.ggpht.com/ytc/AIf8zZSVkISoGG3ykbeFmL1ss9yN0XtlWdLrf00RRw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRftraoFJWZBB_8OB3CDs8A,{'value': 'UCRftraoFJWZBB_8OB3CDs8A'},True,none,1,2023-10-22T10:04:40Z,2023-10-22T10:04:40Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Merece la pena si quieres ver una gran cantidad de bugs,Merece la pena si quieres ver una gran cantidad de bugs,@quecoluk3668,https://yt3.ggpht.com/LNeNCQByGwlkBs2f9HBUIpP3H9fTeEQiia1muMR4ytOhJ7hSCCJ-ceKvqKGPtzJPQGtRC4s3M8k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtS8-OSznTnREquWzlTO4Ow,{'value': 'UCtS8-OSznTnREquWzlTO4Ow'},True,none,1,2023-10-22T09:57:36Z,2023-10-22T09:57:36Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"Soy usuario de Nintendo y Xbox pero soy también fan de Spiderman desde pequeño, jugue el 1 en pc, aunque lo de meterle lengueje inclusivo manda pelotas, ridículo a mas no poder aun asi disfrutadlo mucho! Ya era hora de que metieran a Venom.","Soy usuario de Nintendo y Xbox pero soy también fan de Spiderman desde pequeño, jugue el 1 en pc, aunque lo de meterle lengueje inclusivo manda pelotas, ridículo a mas no poder aun asi disfrutadlo mucho! Ya era hora de que metieran a Venom.",@pablovillar4015,https://yt3.ggpht.com/ytc/AIf8zZSTMbnmu21tb9uTvfqiGljVnpOhhf60wcDBwgrBZA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmmM4PvVsvyJEYLGf16pJ9g,{'value': 'UCmmM4PvVsvyJEYLGf16pJ9g'},True,none,1,2023-10-22T03:16:15Z,2023-10-22T03:22:24Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Dicen que el juego no tiene para jugar nueva partida y tiene muchos bugs,Dicen que el juego no tiene para jugar nueva partida y tiene muchos bugs,@sebas_noob5629,https://yt3.ggpht.com/ytc/AIf8zZQqpIaHcy8wGttp3ej4uba5oCDDRssXdr3DkV9k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp_4J-7ZpM_zMn_BTk8CCMw,{'value': 'UCp_4J-7ZpM_zMn_BTk8CCMw'},True,none,1,2023-10-21T12:41:10Z,2023-10-21T12:41:10Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Flojete,Flojete,@eljusticiero322,https://yt3.ggpht.com/ytc/AIf8zZQbVfeSrPZIFDaynJBla4KELOIk3WDAVJt1mA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC82WFOiYV8xvhfLIBkNWupg,{'value': 'UC82WFOiYV8xvhfLIBkNWupg'},True,none,0,2023-10-21T11:53:34Z,2023-10-21T11:53:34Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Esto no vale 80€ lo siento...como mucho 50€,Esto no vale 80€ lo siento...como mucho 50€,@warresistancexhd3486,https://yt3.ggpht.com/ytc/AIf8zZTkMksBWzQZD0AJoRVJhYwjSI9sYkphDLloKRPZfw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpbPQUqfIyDaa9Lv9bi8R2g,{'value': 'UCpbPQUqfIyDaa9Lv9bi8R2g'},True,none,1,2023-10-21T11:13:29Z,2023-10-21T11:13:29Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Por juegos asi es que play station esta donde esta,Por juegos asi es que play station esta donde esta,@lestereduardo8422,https://yt3.ggpht.com/OKb6mAfqiVlDt8mTpR3CcRNq7qjDmadI2N9HqQjTPkNCZcVOBjqHL3TlxwdDAI_J-0VxCJCjBQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcPSbs0z3XJLvmBzbqXFa7w,{'value': 'UCcPSbs0z3XJLvmBzbqXFa7w'},True,none,0,2023-10-21T05:42:16Z,2023-10-21T05:42:16Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Vaya juégazo. Insomniac se ha sacado el rabo otra vez. Increíble!!,Vaya juégazo. Insomniac se ha sacado el rabo otra vez. Increíble!!,@franevolution,https://yt3.ggpht.com/ytc/AIf8zZSfze2C9oEaARoOrs0IG5sBbipDgSCH1TKzAtOCuw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4d9JP_pMaQXjDY0RqkSmyg,{'value': 'UC4d9JP_pMaQXjDY0RqkSmyg'},True,none,0,2023-10-20T20:43:43Z,2023-10-20T20:43:43Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Pregunta se puede cambiar el traje negro al rojo como en Spiderman web of shadow o si o si tenes que entrar a trajes y cambiarlo manualmente,Pregunta se puede cambiar el traje negro al rojo como en Spiderman web of shadow o si o si tenes que entrar a trajes y cambiarlo manualmente,@Nose56667,https://yt3.ggpht.com/Fiq0Q8X_aLTmFcjzGil2KbX_AmdhTxQRHZy0O2kTwinjN_pcm3JJNiurJQwIlGixzu72xCZ-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClSNq_nTYM5tWY8MPW2_z7A,{'value': 'UClSNq_nTYM5tWY8MPW2_z7A'},True,none,0,2023-10-20T19:28:24Z,2023-10-20T19:28:24Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,Spiderbug2<br>El inclusive dlc pelijuego de 7 horas q corre a 40 fps para todos aquellos q exigen jugar solo nextgen a 80 napos,"Spiderbug2
El inclusive dlc pelijuego de 7 horas q corre a 40 fps para todos aquellos q exigen jugar solo nextgen a 80 napos",@gustavorendon2310,https://yt3.ggpht.com/ytc/AIf8zZQ_QhGb75lT4UHQny8bXhjdmSzR0InCcBjEhAj2_1W55E3k6Aq7wg8jC2ov6q13=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCr0qmG4uWh3VrG8YcPf4-IQ,{'value': 'UCr0qmG4uWh3VrG8YcPf4-IQ'},True,none,3,2023-10-20T16:47:05Z,2023-10-20T16:47:05Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,No merece la pena muchos bugs xd tenido que reiniciar en una partida varios puntos para poder avanzar  basura de juego,No merece la pena muchos bugs xd tenido que reiniciar en una partida varios puntos para poder avanzar  basura de juego,@ambitions3806,https://yt3.ggpht.com/ytc/AIf8zZQdIvm2B-8BA1f1OXGexOizZw7NrjstJD_oSzMd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNJ35OdFU0QRKrrXCxT4UdQ,{'value': 'UCNJ35OdFU0QRKrrXCxT4UdQ'},True,none,2,2023-10-20T16:42:51Z,2023-10-20T16:42:51Z,,Marvel's Spider-Man 2
UCmb0LnmFYceH7toqgmUTJDA,_ZF2rd1T5Bk,"Sí que merece la pena lo malo es que Insomniac tiene una fea costumbre, os la diré y veréis como en todos sus juegos pasa lo mismo:<br>Buenos gráficos, buena jugabilidad pero para jugar toma, cómete este tutorial, esta cinemática, esta misión que tienes que hacer sí o sí dos veces y cuando acabes de postre tienes dos misiones repetitivas que duran más de lo que deberían","Sí que merece la pena lo malo es que Insomniac tiene una fea costumbre, os la diré y veréis como en todos sus juegos pasa lo mismo:
Buenos gráficos, buena jugabilidad pero para jugar toma, cómete este tutorial, esta cinemática, esta misión que tienes que hacer sí o sí dos veces y cuando acabes de postre tienes dos misiones repetitivas que duran más de lo que deberían",@Capricornio-yz8uc,https://yt3.ggpht.com/2zeEA_ArH1qZ2V73Mpj2LaBOFlNUEewmX7pu6vzIcAAMkPi11C9evUcz92IlnRz3IN0xOM6f-wg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwPA_aOpDHdTpUJGS9BuaXA,{'value': 'UCwPA_aOpDHdTpUJGS9BuaXA'},True,none,1,2023-10-20T13:46:43Z,2023-10-20T13:46:43Z,,Marvel's Spider-Man 2
