channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Tremenda basura… el mejor juego del señor de los anillos había sido uno que jugara en Game Cube estaba guapísimo,Tremenda basura… el mejor juego del señor de los anillos había sido uno que jugara en Game Cube estaba guapísimo,@brunoseoanedopico7011,https://yt3.ggpht.com/ytc/AIf8zZSldtb5VEZDvlZKfUmgwZ56_ITbF1aj8IKrSDGLpg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYdrGcFtvLQn7LEE9qIYzMg,{'value': 'UCYdrGcFtvLQn7LEE9qIYzMg'},True,none,0,2023-12-21T04:43:58Z,2023-12-21T04:43:58Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"El peor juego de The lord of the rings, solo lo comprare dos veces este año...","El peor juego de The lord of the rings, solo lo comprare dos veces este año...",@crangrejerosdyoutube4899,https://yt3.ggpht.com/7ZH6Nx__-7vL3SAATyp_qLpmCpJaed17spfZbPV3oTcGFLgdv_kpI-86tkl2I3HU3SLA_hNwV0w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_Oy65FRldVJg1LhHloNKwQ,{'value': 'UC_Oy65FRldVJg1LhHloNKwQ'},True,none,0,2023-11-30T18:27:59Z,2023-11-30T18:27:59Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Pues por todo lo que contaste no me parece tan mal.  La verdad,Pues por todo lo que contaste no me parece tan mal.  La verdad,@rodo4136,https://yt3.ggpht.com/Wjrl1iuvNt2fSv6LxbR7n17KqtgMlAGM42EBHtlBSyQXTZktjgMkoyYs-Qddqi_2j0OxW0d5OQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoOnZ5smr35RhwARsBHdk1Q,{'value': 'UCoOnZ5smr35RhwARsBHdk1Q'},True,none,0,2023-11-28T02:15:36Z,2023-11-28T02:15:36Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,la serie de amazon no esta tan mal. pero este juego basura......,la serie de amazon no esta tan mal. pero este juego basura......,@Roberto-yi3br,https://yt3.ggpht.com/x0cTbtWeL7cMZtKqVudFZB7BJjXr2ih0p-wIBEm9A1XbOPH2-f18VpsTqCdPijZbCgRhSqA9bw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpfLTKA6LEj-3Riic57sQCg,{'value': 'UCpfLTKA6LEj-3Riic57sQCg'},True,none,0,2023-11-04T12:04:23Z,2023-11-04T12:04:23Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Después de estos fracasos,  el señor de los anillos jamas volvera a ser el boom que una vez fue","Después de estos fracasos,  el señor de los anillos jamas volvera a ser el boom que una vez fue",@luisenriquealvarezcedillo2411,https://yt3.ggpht.com/xprGp_ghbaAp-DAzwXTkDEJQFJVaeidvwXpB4xFW8hv88qE3GI-8rC4_IknJUL7rD2Z8N-15=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjRWcmsfxFVvDL27qYd2U_w,{'value': 'UCjRWcmsfxFVvDL27qYd2U_w'},True,none,0,2023-09-17T21:17:08Z,2023-09-17T21:17:08Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Yo lo jugaré por curiosidad,Yo lo jugaré por curiosidad,@rogerarcusaarcusa5226,https://yt3.ggpht.com/07c9mmOYsent636NhefQb-GvuLhryO2Fo1124-VW8dqr5M3o75-RrQ6ud2H6Mwbv15RMihgrDTA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAapJoSvFfb3xFUmNvs6YYg,{'value': 'UCAapJoSvFfb3xFUmNvs6YYg'},True,none,0,2023-09-03T10:38:35Z,2023-09-03T10:38:35Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Vamos,una pastelada de juego!!!!","Vamos,una pastelada de juego!!!!",@miwegamer2946,https://yt3.ggpht.com/ytc/AIf8zZS9Tpkrxc3J9UaGdif1frvNNP-nEqzMwFXg1MU0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCf6f9DliYsbIzcwGVHOGOgg,{'value': 'UCf6f9DliYsbIzcwGVHOGOgg'},True,none,0,2023-08-17T08:33:33Z,2023-08-17T08:33:33Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Porque ese titulo? Estuvo genial la serie. Muchos se hacen los seguidores y no entienden nada,Porque ese titulo? Estuvo genial la serie. Muchos se hacen los seguidores y no entienden nada,@FacuGamer98,https://yt3.ggpht.com/ytc/AIf8zZQvPcm69fiDxP1Tq_f094RNgtiYsI-a7ZhZjbFYqA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWnQOeZ9HBtYJ1pTj5qLGYg,{'value': 'UCWnQOeZ9HBtYJ1pTj5qLGYg'},True,none,0,2023-08-13T16:04:31Z,2023-08-13T16:04:31Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Reconozco que al menos los escenarios se ven bonitos jajajaja,Reconozco que al menos los escenarios se ven bonitos jajajaja,@danielpicazomendez6768,https://yt3.ggpht.com/ytc/AIf8zZTZ-DCmZKCkEm2-XNCoqIfzMofSEuwBhp92cw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9cK4IOhgkGTOHTHDLgQy6Q,{'value': 'UC9cK4IOhgkGTOHTHDLgQy6Q'},True,none,0,2023-07-09T03:36:45Z,2023-07-09T03:36:45Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Es sorprendente que los juegos de PS2 tengan mejor calidad gráfica y general que uno de PS5.,Es sorprendente que los juegos de PS2 tengan mejor calidad gráfica y general que uno de PS5.,@sanchezP199,https://yt3.ggpht.com/ytc/AIf8zZSmtWwCLA9_H067LTcujpOR2D4tHFTycBdHcmCYUQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzOUPWLbaxDlYAZwwch3bmQ,{'value': 'UCzOUPWLbaxDlYAZwwch3bmQ'},True,none,0,2023-07-06T17:47:22Z,2023-07-06T17:47:22Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Con la velocidad tan lenta de mi internet ni vale la pena piratearlo,Con la velocidad tan lenta de mi internet ni vale la pena piratearlo,@Abyss-Will,https://yt3.ggpht.com/ytc/AIf8zZRDIn7NlzB-Jx_IzWvtvhGEBk0lDZhTwTjMLDUL=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-taTWuoLkYVPLNRv4Ozcew,{'value': 'UC-taTWuoLkYVPLNRv4Ozcew'},True,none,0,2023-07-01T22:22:44Z,2023-07-01T22:22:44Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,¿Es neta? ¿Hicieron un juego de este personaje? 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,¿Es neta? ¿Hicieron un juego de este personaje? 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,@ponchos3806,https://yt3.ggpht.com/ytc/AIf8zZRopCMgocCwdhyqI5TZ9hWUo6X1lL6-L73GGJ8d=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcct3np7In_vSlrh9a5HsxA,{'value': 'UCcct3np7In_vSlrh9a5HsxA'},True,none,0,2023-07-01T19:05:31Z,2023-07-01T19:05:31Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"No soy fan ni me vi la pelicula ni nada, pero el personaje me parece horripilante.<br> Siempre pienso que el personaje jugable y principal debe ser atractivo o atrayente por que lo llevarás durante toda la historia, pero que desagradable llevar esa cosa durante horas jajaj ay pobre","No soy fan ni me vi la pelicula ni nada, pero el personaje me parece horripilante.
 Siempre pienso que el personaje jugable y principal debe ser atractivo o atrayente por que lo llevarás durante toda la historia, pero que desagradable llevar esa cosa durante horas jajaj ay pobre",@ezequielfulanito,https://yt3.ggpht.com/ytc/AIf8zZQX41SgX8HVU-RpoIGwpPz84phZ6qOQH7JtTX0k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtfcFTO9KHhKnVAADQjocew,{'value': 'UCtfcFTO9KHhKnVAADQjocew'},True,none,0,2023-07-01T00:38:23Z,2023-07-01T00:38:23Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Eres Tentáculo Purpura de Tzeench o Slanesh?,Eres Tentáculo Purpura de Tzeench o Slanesh?,@andresf.s1412,https://yt3.ggpht.com/ytc/AIf8zZTbnSdN0qPTgZ2tyWEIWKJCrSk97JEnzGeHoTRS5A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-l7hkqE0yCgeAPUs7qdz7A,{'value': 'UC-l7hkqE0yCgeAPUs7qdz7A'},True,none,0,2023-06-30T19:30:57Z,2023-06-30T19:30:57Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Por fin un protagonista con el que los niños rata se pueden identificar.,Por fin un protagonista con el que los niños rata se pueden identificar.,@maximrabal825,https://yt3.ggpht.com/ytc/AIf8zZSpn4cJtNsoEaCQO8raT6GDXl2PwIjVy63wgsF2yQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxtP0NdDvKDWmKTdVfZ_L7w,{'value': 'UCxtP0NdDvKDWmKTdVfZ_L7w'},True,none,0,2023-06-30T17:54:01Z,2023-06-30T17:54:01Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,GOTY,GOTY,@Nighscreach,https://yt3.ggpht.com/ytc/AIf8zZTo8ga6a01TfBAcUTQkdoe_63eFOLEv-UfnfiNX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJjM7fof-eZdcf8xRlqQWsg,{'value': 'UCJjM7fof-eZdcf8xRlqQWsg'},True,none,0,2023-06-27T17:29:40Z,2023-06-27T17:29:40Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Pues a mí sí me encantó la serie de &#39;&#39;El Señor De Los Anillos: Los Anillos De Poder&#39;&#39;!!!,Pues a mí sí me encantó la serie de ''El Señor De Los Anillos: Los Anillos De Poder''!!!,@SrLuisOfficial,https://yt3.ggpht.com/Rqvw5APx8x3h-IK-6M2TVAmJPBrg9zv93F6v83_0_EE3WycaZr4Z_VKe2XE-vM_GrzeGxfltyPc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtqv1c7tMjcgxLCZCeE5jRw,{'value': 'UCtqv1c7tMjcgxLCZCeE5jRw'},True,none,0,2023-06-21T13:54:11Z,2023-06-21T13:54:11Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,pues a mi si me esta gustando,pues a mi si me esta gustando,@babbulvideos,https://yt3.ggpht.com/s_Ix0pIvUhjHABnyQk0bn3A9Jq0jnN4l-yEkL8j4Ld3a-_xJoJUVVVwQ8vFLlFAUIIxPdQ2c=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCk_PrYnaty1Ccn36EBxKOnQ,{'value': 'UCk_PrYnaty1Ccn36EBxKOnQ'},True,none,0,2023-06-17T10:34:06Z,2023-06-17T10:34:06Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Redfall ya encontró  rival y es Gollum,Redfall ya encontró  rival y es Gollum,@alicelidell5242,https://yt3.ggpht.com/ytc/AIf8zZQgijAJBHaeq3ksU3gblqgh9GJPE1_eUaRCYoJi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcdUeWS99C4zUx1tP4hgDGg,{'value': 'UCcdUeWS99C4zUx1tP4hgDGg'},True,none,0,2023-06-16T16:53:21Z,2023-06-16T16:53:21Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Para mi el gollum de shadow of mordor estaba muchisimo mejor hecho,Para mi el gollum de shadow of mordor estaba muchisimo mejor hecho,@alexbetera6759,https://yt3.ggpht.com/ytc/AIf8zZSy5O3igKr6qgROdOIfQasycKXn-SkcpaN5tQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_ndkPTM9Vsu2dOxE6Rgo1g,{'value': 'UC_ndkPTM9Vsu2dOxE6Rgo1g'},True,none,1,2023-06-13T09:22:52Z,2023-06-13T09:22:52Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Gandalf no conocio a gollum, no sabia del anillo, fingolfin no tenia cuernos, q peresa de juego casi 100Gb 2 dias espere a q lo bajara Q BASURA DE JUEGO","Gandalf no conocio a gollum, no sabia del anillo, fingolfin no tenia cuernos, q peresa de juego casi 100Gb 2 dias espere a q lo bajara Q BASURA DE JUEGO",@na048,https://yt3.ggpht.com/FrZvwtpelloOCgQuwJ3X-mmMK-9x6XU1gQ0_4xLwAzXGDJYH5B7rvs1Wxvs22aA7vfB42UeMqQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCj-AghOTEVq5yhCA5uY-v6A,{'value': 'UCj-AghOTEVq5yhCA5uY-v6A'},True,none,0,2023-06-13T00:14:25Z,2023-06-13T00:14:25Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"loco dejen de criticar la serie de amazon, si no le gusta no la miren.. ka van a cancelar por culpa de los tontito que critican todo.","loco dejen de criticar la serie de amazon, si no le gusta no la miren.. ka van a cancelar por culpa de los tontito que critican todo.",@pablomiranda8367,https://yt3.ggpht.com/ytc/AIf8zZTP0kI-NCuSvv_uvClEsmhbLU4EImYW1YIZWK9U8Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2HSf3ovi-fMRxUDyhvxCug,{'value': 'UC2HSf3ovi-fMRxUDyhvxCug'},True,none,0,2023-06-12T12:34:22Z,2023-06-12T12:34:22Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,No pues wooaaa el motor gráfico más avanzado,No pues wooaaa el motor gráfico más avanzado,@Yanyanyanyan-yt7ut,https://yt3.ggpht.com/ytc/AIf8zZSfTdcktyUgVzpQ9FUMSRFT9_ER2hdAElMQs05_OBVG2h9uEs1xlMAVYwMVrwDq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC92jcsszwusE6x0cqTbNriA,{'value': 'UC92jcsszwusE6x0cqTbNriA'},True,none,0,2023-06-11T16:50:26Z,2023-06-11T16:50:26Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,El tipo habla muy rápido tengo que estar muy atento a lo que está diciendo para entenderle jaja,El tipo habla muy rápido tengo que estar muy atento a lo que está diciendo para entenderle jaja,@theivans90,https://yt3.ggpht.com/ytc/AIf8zZSGnXSWnLIjG_cWdIL-IN0hQ4zRswL8_IvRhgBm=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkerTl5ooc-UQehdqKZUG6w,{'value': 'UCkerTl5ooc-UQehdqKZUG6w'},True,none,0,2023-06-11T05:48:14Z,2023-06-11T05:48:14Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,A cualquiera que le haya gustado shadow of the colosus le encantaría este juego,A cualquiera que le haya gustado shadow of the colosus le encantaría este juego,@ArtyrusLurker,https://yt3.ggpht.com/ytc/AIf8zZSF8MBHYfOJeTmU_1ZUnbKIKwIQPLCVvobngE4y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5YwTjf4VRGvvzQkAraYkpQ,{'value': 'UC5YwTjf4VRGvvzQkAraYkpQ'},True,none,0,2023-06-09T01:51:20Z,2023-06-09T01:51:20Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Se confirma el Gotty?<br>Rivalidad para Marvel-Spiderman 2 🤓✌🏽,"Se confirma el Gotty?
Rivalidad para Marvel-Spiderman 2 🤓✌🏽",@josecanseco9825,https://yt3.ggpht.com/ytc/AIf8zZQJLbpL1VDwicSLT2dCYwpL0PnkCj96FMCcog=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAjlK9X0ZYaZAVlDaxdcu4g,{'value': 'UCAjlK9X0ZYaZAVlDaxdcu4g'},True,none,0,2023-06-08T20:51:46Z,2023-06-08T20:51:46Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Me decepcionó bastante la verdad uu,Me decepcionó bastante la verdad uu,@Letterbroff,https://yt3.ggpht.com/f8lltXWY8IWZQl1uLloV1EpAdE_11jlflmdAuXPJf5bTt7_EgiNIJuPgx_UelCk9pvAkXUI1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9mJUC_LOO0sRzzBkllVWCg,{'value': 'UC9mJUC_LOO0sRzzBkllVWCg'},True,none,0,2023-06-08T11:28:32Z,2023-06-08T11:28:32Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Sigue siendo mil veces mejor que Los Anillos de Poder.,Sigue siendo mil veces mejor que Los Anillos de Poder.,@jararetro1696,https://yt3.ggpht.com/FC_AZ3Nlv_KQ7HUcHMJrs84LzgLCtGhqvQW5QGNncOfXJLxGQL-IoP6eVMiHrmJox-rZEGR5=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrxADL8OoEWxW6wJBS7ed4g,{'value': 'UCrxADL8OoEWxW6wJBS7ed4g'},True,none,1,2023-06-07T14:00:40Z,2023-06-07T14:00:40Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Es triste ver que los desarrolladores busquen separarse del Señor de los Anillos de Tolkien y Peter Jackson.,Es triste ver que los desarrolladores busquen separarse del Señor de los Anillos de Tolkien y Peter Jackson.,@gemaferro,https://yt3.ggpht.com/ytc/AIf8zZT2WPWTD08H3KO82xnr86GQDbc1KFCsUKaTJ_xprQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKo0gYKEacRTAS8kPsuTXRg,{'value': 'UCKo0gYKEacRTAS8kPsuTXRg'},True,none,0,2023-06-07T04:49:14Z,2023-06-07T04:49:14Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Yo quisiera jugar como nazgul 🖤,Yo quisiera jugar como nazgul 🖤,@pamelopez8148,https://yt3.ggpht.com/zt1Ol70PNnQdRRHu3WzNxtZyd9uzETCzKHi-fzV6UBk2dE9D7of027fAzoSXKTgq7zNDFJ0zhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCyRjP4iCUDcn5JElXvjWZFA,{'value': 'UCyRjP4iCUDcn5JElXvjWZFA'},True,none,0,2023-06-07T03:22:14Z,2023-06-07T03:22:14Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,eso esta en ps2 ???,eso esta en ps2 ???,@TheNissandd,https://yt3.ggpht.com/ytc/AIf8zZQ2QV0qXoCby3dnRCXEDSUIZa78p0JFhi4M9AxBhw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcuNlVlHijcA7m0znUIFiSw,{'value': 'UCcuNlVlHijcA7m0znUIFiSw'},True,none,0,2023-06-06T15:55:41Z,2023-06-06T15:55:41Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Mejor leer los libros para saber qué hizo Gollum antes de la Comunidad del Anillo, ya que tampoco el juego sigue la línea de los libros (aunque sigue otras cosas)","Mejor leer los libros para saber qué hizo Gollum antes de la Comunidad del Anillo, ya que tampoco el juego sigue la línea de los libros (aunque sigue otras cosas)",@RickB754,https://yt3.ggpht.com/Zt7KyvtfEij9pgS1sHkO69KpL0UybOAAGH3m49CeivkkLIePLBDN6nk9JSBtFPc0mX93OVAELQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvlGeCcvFqLs9KxAyVRxxFQ,{'value': 'UCvlGeCcvFqLs9KxAyVRxxFQ'},True,none,0,2023-06-06T15:13:19Z,2023-06-06T15:13:19Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Qué esagerado, lo peor que le ha pasado y le pasará jamás a la obra de Tolkien es la serie de Amazon prime.","Qué esagerado, lo peor que le ha pasado y le pasará jamás a la obra de Tolkien es la serie de Amazon prime.",@gerardsaumell5311,https://yt3.ggpht.com/ytc/AIf8zZQts2FXvApWE-DVTs8HQ70ZyEWI_Ni9Meoz7vM66A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClbopqJUVTRj2gfBWE97QBg,{'value': 'UClbopqJUVTRj2gfBWE97QBg'},True,none,2,2023-06-06T12:46:14Z,2023-06-06T12:46:14Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,La cara de golum te dirá lo buena que es la campaña. Yo mismo lo viví en mis propias carnes. 😢,La cara de golum te dirá lo buena que es la campaña. Yo mismo lo viví en mis propias carnes. 😢,@luisporcayo9467,https://yt3.ggpht.com/ytc/AIf8zZQZ6sofki6l7jNfi7c6ah3zwVqx002FVB78e1XAgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3dDzjMWyT9bPqpaUe5sUMw,{'value': 'UC3dDzjMWyT9bPqpaUe5sUMw'},True,none,4,2023-06-05T20:55:17Z,2023-06-05T20:55:17Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Pero era obvio que iba a ser horrible este juego, teniendo tantos personajes, tantas historias, eligen a GOLLUM !!!???. tranquilamente pueden hacer como el howars legacy pero siendo un soldado de gondor o uno de la banda de aragorn, con mecanicas de aventura y accion, no se, algo divertido y bueno.","Pero era obvio que iba a ser horrible este juego, teniendo tantos personajes, tantas historias, eligen a GOLLUM !!!???. tranquilamente pueden hacer como el howars legacy pero siendo un soldado de gondor o uno de la banda de aragorn, con mecanicas de aventura y accion, no se, algo divertido y bueno.",@MrMauro21,https://yt3.ggpht.com/ytc/AIf8zZRrK1_huIHN1cJRA-uqTZS7pS3tKTC_283p4Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-RAxAzUHWW10a1hBQetTdQ,{'value': 'UC-RAxAzUHWW10a1hBQetTdQ'},True,none,1,2023-06-05T13:00:05Z,2023-06-05T13:00:05Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Parece juego de ps1,Parece juego de ps1,@eduardopella3899,https://yt3.ggpht.com/ytc/AIf8zZTfBdv53xt0ZDzL0lbe0YhkWiIwLvhCSwk-w4A5=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8m23DlV3ojqbDa9mqa_VXQ,{'value': 'UC8m23DlV3ojqbDa9mqa_VXQ'},True,none,0,2023-06-05T02:19:11Z,2023-06-05T02:19:11Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Pues, a mí me gustó. Gollum se desarrolla de forma magistral y nos refleja la complejidad del mundo de Tolkien en donde personajes tan... extravagantes como Gollum, pueden llegar a reflejar matices de honda emotividad que no van a  dejar indiferente a nadie. Literalmente, la sección final es oro puro y se le perdonan todos sus defectos solo por ese majestuoso final que no escatima en desacomodar al jugador con presentaciones de personajes inesperados; LA APARICIÓN FINAL, DIOS!! Esto sí que es un videojuego!","Pues, a mí me gustó. Gollum se desarrolla de forma magistral y nos refleja la complejidad del mundo de Tolkien en donde personajes tan... extravagantes como Gollum, pueden llegar a reflejar matices de honda emotividad que no van a  dejar indiferente a nadie. Literalmente, la sección final es oro puro y se le perdonan todos sus defectos solo por ese majestuoso final que no escatima en desacomodar al jugador con presentaciones de personajes inesperados; LA APARICIÓN FINAL, DIOS!! Esto sí que es un videojuego!",@nicolasmoreira6831,https://yt3.ggpht.com/ytc/AIf8zZTjdZOKebrDm5j3RgwZqfEXBA_YCIn9OM1fw9UWhw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4cjRGOuHhkm3rUFcmL_W_Q,{'value': 'UC4cjRGOuHhkm3rUFcmL_W_Q'},True,none,3,2023-06-05T01:37:07Z,2023-06-05T01:40:02Z,
UC05m1jT_pGm-DJKlpXsBYkA,,Es una broma?,Es una broma?,@ferlo4186,https://yt3.ggpht.com/ytc/AIf8zZTDE5qz3MazYzYVA-vFBOymWAtc3YjPyAeWd8__=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ferlo4186,{'value': 'UCmu-XNuptDmR9Brvs_stOsA'},True,none,1,2023-06-10T16:50:16Z,2023-06-10T16:50:16Z,UgyFbvjb8ameeLh9PD14AaABAg
UC05m1jT_pGm-DJKlpXsBYkA,,"@Ferlo 4 pues no, te invito a que lo juegues y me des tu opinión.","@Ferlo 4 pues no, te invito a que lo juegues y me des tu opinión.",@nicolasmoreira6831,https://yt3.ggpht.com/ytc/AIf8zZTjdZOKebrDm5j3RgwZqfEXBA_YCIn9OM1fw9UWhw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nicolasmoreira6831,{'value': 'UC4cjRGOuHhkm3rUFcmL_W_Q'},True,none,1,2023-06-10T20:53:45Z,2023-06-10T20:53:45Z,UgyFbvjb8ameeLh9PD14AaABAg
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Pero que onda con con los diseños de los personajes, parecen sacados de algun show de cirque du soleil, pero en el mal sentido especialmente Gandalf y Thranduil.","Pero que onda con con los diseños de los personajes, parecen sacados de algun show de cirque du soleil, pero en el mal sentido especialmente Gandalf y Thranduil.",@elnuevoo.r.m1915,https://yt3.ggpht.com/Gkj2FDRLdSbW71Nxhkx7u3qQUO5DETrv4mR_5onTOdlJc9Yv3jezMvC1ERFt-ftN_FECkPtQ7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCohKl9vDVP7KtfykAC96NFg,{'value': 'UCohKl9vDVP7KtfykAC96NFg'},True,none,0,2023-06-04T21:50:48Z,2023-06-04T21:50:48Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Menudo despropósito, si ya la serie de Amazon ha sido una bazofia esto ya es la guinda del pastel.","Menudo despropósito, si ya la serie de Amazon ha sido una bazofia esto ya es la guinda del pastel.",@Jpppppppppppp633,https://yt3.ggpht.com/ytc/AIf8zZTW8fvYsT6XPL8rKTexeSAXsGO-sXoBffgN8uG4Ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8g1fwyM7EXQRWwoaSYySFA,{'value': 'UC8g1fwyM7EXQRWwoaSYySFA'},True,none,1,2023-06-03T20:26:53Z,2023-06-03T20:26:53Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Su videojuego gana el puesto infame por goleada XP,Su videojuego gana el puesto infame por goleada XP,@jorgebellidolavado6382,https://yt3.ggpht.com/ytc/AIf8zZTOsRa7bLb45Zb4Zlq3xIgzxsKhkt-UIpmY7A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCw5C_PKjNh1GN3WYZuxPuSQ,{'value': 'UCw5C_PKjNh1GN3WYZuxPuSQ'},True,none,0,2023-06-03T16:22:33Z,2023-06-03T16:22:59Z,
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Evidentemente ese juego es una porquería,Evidentemente ese juego es una porquería,@javi_rodriguez_leon,https://yt3.ggpht.com/_6FBohDEZ5H4GVqtKQCIg8ifWy0IZHme0BPzJoJJOezEaayTNeQfJxmtVjM2lqw1PuJW6F6t=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzT6ggM4UpraNiWPFcC1HeA,{'value': 'UCzT6ggM4UpraNiWPFcC1HeA'},True,none,0,2023-06-03T16:06:51Z,2023-06-03T16:06:51Z,
